,START_X,END_X,START_Y,END_Y
6823,5418696.4841,5418656.1071,4171910.8809,4171836.3782
6824,5419316.1023,5419382.8052,4172439.234,4172450.0742
6825,5412085.8634,5412070.1331,4194257.1775,4194173.3908
6826,5388744.2102,5388681.4821,4212149.7327,4212216.1585
6827,5404323.4068,5404271.9972,4194448.3313,4194383.9983
6828,5404295.5157,5404370.4429,4194277.7423,4194235.8185
6829,5404894.9176,5404969.8403,4193942.3417,4193900.4149
6830,5404969.8403,5405044.7625,4193900.4149,4193858.4878
6831,5405194.6053,5405269.5259,4193774.6323,4193732.704
6832,5405269.5259,5405336.6892,4193732.704,4193693.6543
6833,5408425.1546,5408350.1933,4215510.6743,4215553.3875
6834,5407675.517,5407600.5502,4215937.7888,4215980.4982
6835,5406145.5297,5406063.9593,4216449.0422,4216472.9828
6836,5418057.2629,5418042.3951,4172606.6722,4172694.9047
6837,5419181.1717,5419251.0653,4172878.7136,4172891.1769
6838,5412337.803,5412355.8266,4195613.9474,4195678.6754
6839,5412391.8744,5412409.8986,4195808.1325,4195872.8615
6840,5411237.5129,5411170.1389,4195841.141,4195854.8123
6841,5405672.4985,5405739.659,4193498.4019,4193459.3504
6842,5405874.7428,5405942.2841,4193381.1698,4193342.0792
6843,5406077.3649,5406144.9048,4193263.8967,4193224.8051
6844,5406717.1693,5406773.4673,4193304.9198,4193369.7649
6845,5410584.8283,5410656.4902,4210582.0454,4210566.0728
6846,5410018.6303,5409966.4267,4210304.0253,4210249.6109
6847,5409914.884,5409967.2495,4209755.4871,4209699.9739
6848,5417630.2366,5417698.4369,4171538.9306,4171531.9518
6849,5417425.6355,5417439.9356,4171559.8643,4171627.0136
6850,5417499.9444,5417519.3204,4171906.1011,4171991.1482
6851,5418025.6193,5417922.9571,4171999.3642,4172005.5361
6852,5416726.5065,5416741.9744,4171552.7965,4171622.0172
6853,5411305.1287,5411324.4138,4196334.9077,4196403.4944
6854,5410979.1958,5410914.8623,4195894.8289,4195908.4233
6855,5410536.9551,5410555.9256,4196144.9811,4196220.7952
6856,5407382.1773,5407440.6717,4192239.192,4192196.8221
6857,5402997.6906,5402929.6278,4192736.6924,4192732.5394
6858,5422192.3813,5422263.4033,4172048.5537,4172027.6353
6859,5422815.0787,5422879.4913,4171869.3855,4171850.7281
6860,5422879.4913,5422943.9038,4171850.7281,4171832.0703
6861,5422296.6831,5422330.9168,4172468.6225,4172531.2595
6862,5399094.6368,5399064.8933,4204012.9332,4204076.3836
6863,5399035.1493,5399005.405,4204139.834,4204203.2848
6864,5399005.405,5399064.3948,4204203.2848,4204230.2905
6865,5398949.087,5399035.8682,4204821.1076,4204858.5532
6866,5399296.2158,5399382.9995,4204970.8869,4205008.3304
6867,5399622.8066,5399602.2586,4205200.9377,4205281.2181
6868,5399581.7102,5399561.1615,4205361.4991,4205441.7805
6869,5425425.7387,5425483.9335,4174718.6738,4174765.292
6870,5423800.7054,5423850.931,4171735.518,4171729.9685
6871,5423938.2286,5423873.2955,4172023.7523,4172061.4947
6872,5348442.1266,5348385.0072,4227322.2613,4227268.2581
6873,5348327.8882,5348270.77,4227214.2548,4227160.2517
6874,5348156.535,5348119.9039,4227052.2452,4226982.982
6875,5398795.3135,5398856.2491,4205111.477,4205170.8114
6876,5398773.6097,5398754.5838,4205195.7657,4205270.9012
6877,5398102.3238,5398059.7213,4206264.7135,4206332.7379
6878,5397994.994,5398058.0778,4206583.9168,4206631.021
6879,5399968.9053,5400022.2403,4201698.954,4201755.9205
6880,5416646.7399,5416616.328,4198836.6543,4198758.2889
6881,5416433.8648,5416403.4557,4198288.1067,4198209.7447
6882,5416229.4146,5416135.305,4199778.375,4199774.0911
6883,5416041.1956,5416023.8187,4199769.8064,4199702.4126
6884,5416041.1956,5415954.346,4199769.8064,4199768.9708
6885,5415705.7649,5415689.9027,4199777.8059,4199698.1576
6886,5400509.4406,5400556.1844,4202373.9027,4202437.7723
6887,5400949.1991,5401027.8023,4202463.0313,4202468.0815
6888,5401188.3417,5401268.6116,4202475.3956,4202479.0517
6889,5401049.6481,5401060.5712,4202622.6997,4202700.0097
6890,5401093.3413,5401101.4827,4202931.9426,4202998.1209
6891,5401101.4827,5401109.6243,4202998.1209,4203064.2994
6892,5419241.7908,5419247.1131,4204678.1146,4204760.9041
6893,5415611.154,5415556.2818,4207440.2994,4207495.232
6894,5347760.3458,5347743.7153,4226119.7715,4226042.4936
6895,5347456.4331,5347412.2821,4225412.6601,4225348.5153
6896,5428886.587,5428887.6581,4177115.091,4177056.1178
6897,5425918.7244,5425876.8764,4174709.8781,4174670.9105
6898,5430750.0387,5430724.5757,4198082.9877,4198017.697
6899,5430533.6041,5430506.3366,4197544.1182,4197473.6403
6900,5430260.944,5430233.6799,4196839.3579,4196768.884
6901,5354326.1831,5354263.0371,4235850.2712,4235890.0108
6902,5421747.5963,5421682.5523,4193364.1067,4193403.8131
6903,5422800.9128,5422743.8592,4194766.3717,4194712.2275
6904,5419239.1382,5419203.9868,4205229.7804,4205296.5835
6905,5355030.8645,5355080.8413,4236756.2966,4236820.6511
6906,5369069.6568,5369072.882,4249938.6563,4250013.5339
6907,5369116.4095,5369109.1547,4250469.2743,4250393.3163
6908,5369160.3427,5369168.0012,4250926.5902,4251004.1087
6909,5369183.3185,5369190.9773,4251159.1471,4251236.6672
6910,5369190.9773,5369198.6362,4251236.6672,4251314.1879
6911,5423789.7773,5423717.9707,4201836.058,4201850.8732
6912,5363300.7303,5363333.5445,4245788.2013,4245736.0868
6913,5381043.8816,5381124.951,4204097.6548,4204077.5579
6914,5397640.3179,5397642.1511,4190921.8488,4190849.0352
6915,5398889.4486,5398926.0395,4192342.4562,4192406.0173
6916,5398962.6306,5398999.2223,4192469.5787,4192533.1404
6917,5399072.4068,5399108.9997,4192660.2645,4192723.8269
6918,5364081.5763,5364142.1301,4246272.884,4246309.7054
6919,5369440.8387,5369502.2128,4254083.5396,4254137.4501
6920,5369563.5875,5369624.9628,4254191.3605,4254245.2708
6921,5369809.0924,5369870.4702,4254407.0016,4254460.9118
6922,5370054.6071,5370115.9872,4254622.6419,4254676.5519
6923,5436654.3976,5436707.6953,4197163.1357,4197229.7342
6924,5391150.7781,5391215.3982,4238388.3102,4238427.1126
6925,5391280.0186,5391344.6394,4238465.9149,4238504.7169
6926,5391538.5051,5391603.1278,4238621.1214,4238659.9225
6927,5349669.0396,5349719.432,4228028.9715,4228039.1051
6928,5360240.0337,5360303.299,4228197.7338,4228215.5841
6929,5393209.545,5393240.1882,4208046.9939,4208113.8483
6930,5393292.3955,5393296.7083,4208570.0967,4208647.977
6931,5393422.0286,5393469.5941,4209319.4358,4209382.5764
6932,5415281.913,5415227.0375,4207769.8947,4207824.8272
6933,5414788.0145,5414733.1342,4208264.2858,4208319.218
6934,5414019.6405,5413964.7525,4209033.3337,4209088.2656
6935,5413622.5405,5413580.1273,4209474.305,4209548.0743
6936,5414825.687,5414789.0604,4199845.3147,4199841.982
6937,5393612.2939,5393633.565,4209571.9994,4209602.0701
6938,5393671.9099,5393689.357,4209587.071,4209575.2217
6939,5393689.357,5393687.0118,4209575.2217,4209487.522
6940,5393374.4636,5393422.0286,4209256.2953,4209319.4358
6941,5399252.583,5399278.0357,4199298.7915,4199385.0204
6942,5399303.4888,5399328.9422,4199471.2501,4199557.4804
6943,5399456.2147,5399481.0729,4199988.6409,4200074.0698
6944,5348046.6427,5348010.0129,4226844.4565,4226775.1943
6945,5425408.1881,5425348.2219,4172623.7663,4172585.8213
6946,5421611.8769,5421535.0933,4197211.2501,4197188.4532
6947,5421381.5273,5421304.7448,4197142.8579,4197120.0596
6948,5421548.3205,5421491.6344,4198681.1683,4198670.26
6949,5346534.9048,5346475.2857,4223675.6133,4223624.7072
6950,5399729.6743,5399754.5365,4200928.392,4201013.8276
6951,5399779.3989,5399804.2616,4201099.2638,4201184.7007
6952,5399829.1248,5399839.8245,4201270.1381,4201347.8437
6953,5399676.6323,5399584.3369,4201479.7471,4201467.9913
6954,5362643.02,5362637.2924,4232917.7072,4232975.0599
6955,5363401.7085,5363475.6246,4234089.2299,4234089.9673
6956,5431006.0533,5431034.1173,4175036.8194,4174973.0628
6957,5430564.1361,5430615.8628,4174502.9124,4174445.6157
6958,5430474.0351,5430397.485,4174124.8472,4174090.4366
6959,5430402.9629,5430345.245,4174596.1865,4174574.8666
6960,5427510.9891,5427549.9502,4176336.5175,4176266.12
6961,5414130.435,5414185.5852,4209341.7292,4209391.3757
6962,5414185.5852,5414240.7359,4209391.3757,4209441.022
6963,5414263.9433,5414258.5763,4209908.5121,4209978.1639
6964,5414302.7179,5414352.4038,4210130.5274,4210152.5908
6965,5345764.1634,5345705.262,4223016.2013,4222965.6897
6966,5345512.1879,5345473.5744,4222628.3226,4222560.85
6967,5345396.3488,5345357.7368,4222425.9057,4222358.4341
6968,5345280.5139,5345241.9032,4222223.4918,4222156.0211
6969,5344825.1287,5344747.815,4221987.1875,4221976.6303
6970,5344062.1801,5343995.0493,4221850.2174,4221808.2814
6971,5343793.6599,5343717.587,4221682.4722,4221661.8616
6972,5364976.9917,5365061.9298,4234058.3857,4234064.8483
6973,5365146.8679,5365231.8064,4234071.3104,4234077.7717
6974,5368333.0514,5368323.8119,4232647.5011,4232583.1496
6975,5368654.3124,5368716.7177,4232852.5524,4232880.6915
6976,5427003.3743,5427116.4171,4176014.635,4176104.9897
6977,5413828.9706,5413859.7446,4210416.5535,4210345.635
6978,5342131.1079,5342079.9589,4220950.8531,4220889.5774
6979,5341896.8977,5341830.9418,4220755.6706,4220719.3547
6980,5367704.7998,5367650.1859,4232154.3496,4232119.8956
6981,5367431.7338,5367377.1216,4231982.0781,4231947.6233
6982,5398647.5207,5398583.3745,4198469.1985,4198530.5314
6983,5398262.6326,5398198.4821,4198837.1951,4198898.5275
6984,5397941.873,5397877.719,4199143.8567,4199205.1889
6985,5422693.9351,5422752.7907,4172529.705,4172576.6702
6986,5422870.5032,5422929.3602,4172670.6002,4172717.5651
6987,5422498.8146,5422622.0226,4172405.0549,4172504.017
6988,5422977.5888,5423093.7697,4172788.8442,4172881.7765
6989,5423209.9524,5423326.1373,4172974.7085,4173067.64
6990,5423442.3241,5423558.5128,4173160.5712,4173253.5021
6991,5340686.9057,5340613.7016,4220830.0032,4220852.5792
6992,5339691.6681,5339626.8532,4221185.3102,4221220.6555
6993,5339500.3902,5339438.7421,4221287.9548,4221319.9088
6994,5397749.4087,5397685.2527,4199327.8529,4199389.1848
6995,5397240.6778,5397177.2724,4199824.2604,4199886.5509
6996,5394402.6287,5394362.2579,4205350.4256,4205432.5861
6997,5394362.2579,5394321.8864,4205432.5861,4205514.747
6998,5423800.7974,5423763.8308,4173416.8591,4173467.9173
6999,5431522.421,5431508.5941,4172972.3254,4173077.4638
7000,5431467.1112,5431453.2829,4173392.885,4173498.0272
7001,5372528.0844,5372615.0542,4248287.5126,4248275.2368
7002,5373680.7925,5373745.9504,4247778.4989,4247720.0146
7003,5424787.8315,5424771.8046,4174460.588,4174520.5159
7004,5425885.1693,5425926.4616,4174249.2659,4174191.0401
7005,5425673.0776,5425613.7366,4174505.6267,4174438.2315
7006,5394166.589,5394132.4093,4205830.7283,4205900.2244
7007,5394029.8676,5393995.6862,4206108.7146,4206178.212
7008,5393204.9042,5393135.7764,4207190.2233,4207231.4756
7009,5393066.648,5392997.5192,4207272.7276,4207313.9794
7010,5430963.1163,5430951.268,4172846.4523,4172802.6617
7011,5373033.1731,5372974.24,4200350.6753,4200280.2224
7012,5372797.4454,5372738.5153,4200068.8648,4199998.4126
7013,5370560.3042,5370561.94,4186421.598,4186362.3187
7014,5370431.2674,5370404.8065,4186005.6605,4185946.1854
7015,5425257.7052,5425237.4352,4174033.8627,4174012.5545
7016,5425495.0566,5425435.7177,4174303.4414,4174236.0465
7017,5425437.9505,5425441.1658,4173242.1909,4173207.9328
7018,5421374.1264,5421317.6425,4198655.2363,4198646.548
7019,5421150.0792,5421152.5201,4198485.7573,4198415.3584
7020,5420128.5692,5420193.4113,4198731.448,4198784.169
7021,5429629.4433,5429551.293,4174887.075,4174915.3667
7022,5429473.1424,5429406.9889,4174943.6579,4174981.4153
7023,5429429.3139,5429449.8624,4174691.2809,4174618.1647
7024,5429694.0372,5429712.5015,4173265.7336,4173192.8245
7025,5423290.0718,5423317.0778,4199338.0762,4199413.0816
7026,5423317.0778,5423355.8671,4199413.0816,4199483.3836
7027,5423394.6326,5423433.3985,4199553.7176,4199624.0518
7028,5427491.2,5427405.0112,4174323.7255,4174302.1556
7029,5427363.4808,5427384.2459,4174158.1545,4174230.1548
7030,5424255.6862,5424352.3782,4173811.0794,4173889.3181
7031,5424352.3782,5424449.0715,4173889.3181,4173967.5566
7032,5424224.8791,5424180.2061,4173823.8615,4173855.9448
7033,5424331.8533,5424439.822,4173843.4789,4173926.8802
7034,5424729.776,5424786.7966,4174156.6856,4174204.5861
7035,5379500.7702,5379474.4755,4231704.0289,4231763.9756
7036,5379421.885,5379395.5893,4231883.8698,4231943.8173
7037,5439423.3034,5439477.82,4184408.3111,4184356.7101
7038,5432114.7769,5432136.464,4178270.1429,4178283.505
7039,5431705.2365,5431729.4273,4177958.048,4177913.2
7040,5399397.698,5399411.8605,4203214.3332,4203143.6972
7041,5399369.3724,5399438.2393,4203355.6064,4203352.1854
7042,5399438.2393,5399507.1061,4203352.1854,4203348.764
7043,5430979.8801,5431016.7739,4188497.2962,4188542.3224
7044,5431561.3368,5431604.1252,4189121.7504,4189066.2227
7045,5392239.078,5392184.5019,4194507.0929,4194489.4642
7046,5391864.9167,5391814.2756,4194386.8395,4194370.7853
7047,5391644.1522,5391584.4113,4194313.7261,4194293.2232
7048,5377694.5634,5377776.3679,4200384.993,4200412.5253
7049,5377776.3679,5377858.1729,4200412.5253,4200440.0572
7050,5377013.1939,5377011.4936,4201204.9405,4201287.7873
7051,5386885.3722,5386930.8054,4201774.22,4201849.9382
7052,5369509.4022,5369574.0481,4233222.2034,4233260.591
7053,5369969.381,5370036.5128,4233495.7679,4233535.7725
7054,5370103.645,5370170.7778,4233575.7768,4233615.781
7055,5431224.0174,5431157.3187,4189836.8484,4189812.6406
7056,5396557.4465,5396522.7706,4200860.3813,4200947.4217
7057,5396488.094,5396453.4169,4201034.4628,4201121.5045
7058,5396215.8098,5396182.8448,4201672.5098,4201740.1217
7059,5395780.7128,5395745.5693,4202560.7506,4202631.4545
7060,5390706.7095,5390706.2961,4194358.8075,4194429.474
7061,5390706.2961,5390705.8825,4194429.474,4194500.1408
7062,5382806.4998,5382730.3075,4192748.533,4192722.8519
7063,5382501.7327,5382425.5419,4192645.8062,4192620.1234
7064,5382425.5419,5382349.3515,4192620.1234,4192594.4401
7065,5382618.4651,5382657.2651,4195249.4963,4195319.6344
7066,5383215.9433,5383284.5156,4196087.2765,4196141.1411
7067,5412001.4044,5412023.2574,4200169.5685,4200227.861
7068,5411042.0183,5410972.3885,4200480.6723,4200486.1138
7069,5413116.1016,5413064.0039,4201502.9722,4201532.4494
7070,5370706.0145,5370771.3081,4233935.2317,4233974.6604
7071,5400839.6656,5400777.0463,4203191.0964,4203150.1813
7072,5395323.8106,5395286.8491,4203479.9263,4203554.8467
7073,5395065.0695,5395028.1044,4204004.3763,4204079.2992
7074,5394880.2389,5394843.2712,4204378.994,4204453.9186
7075,5394644.8407,5394604.4737,4204857.4713,4204939.6293
7076,5383353.0886,5383421.6622,4196195.0057,4196248.87
7077,5383421.6622,5383490.2366,4196248.87,4196302.7342
7078,5383695.9636,5383764.5407,4196464.3262,4196518.1899
7079,5383833.1182,5383901.6967,4196572.0535,4196625.9169
7080,5384949.7287,5384993.8042,4198109.442,4198185.3332
7081,5421528.407,5421567.5968,4200258.9708,4200257.4229
7082,5413712.5139,5413709.2333,4210874.553,4210935.1655
7083,5433262.1626,5433327.3397,4181576.3568,4181541.3218
7084,5385414.5331,5385356.247,4199160.288,4199201.8525
7085,5385181.3861,5385123.0983,4199326.5448,4199368.1086
7086,5385006.5213,5384948.2322,4199451.2356,4199492.7988
7087,5385472.8188,5385505.1064,4199118.7233,4199186.8164
7088,5370967.1918,5371032.4873,4234092.945,4234132.3728
7089,5371097.7833,5371163.0798,4234171.8004,4234211.2277
7090,5421702.635,5421725.3371,4200130.2728,4200102.5427
7091,5421584.2411,5421535.154,4200331.5552,4200337.789
7092,5351792.4412,5351872.7206,4224772.7928,4224753.0129
7093,5351967.0262,5351981.8887,4224411.8608,4224341.4014
7094,5420184.1229,5420235.5783,4202481.9225,4202454.8699
7095,5432504.0789,5432569.0889,4180325.8341,4180268.8753
7096,5432764.1147,5432829.122,4180097.9983,4180041.039
7097,5371576.5568,5371623.7057,4234639.2202,4234697.4105
7098,5371765.1552,5371812.3059,4234871.9819,4234930.1725
7099,5372239.1577,5372267.7783,4236119.2695,4236190.4397
7100,5352011.6133,5352027.4539,4224200.4838,4224126.5362
7101,5353195.507,5353269.0149,4223547.8815,4223549.585
7102,5376992.6336,5376991.5822,4202370.4033,4202454.3691
7103,5431451.1125,5431420.9534,4190383.6677,4190457.4943
7104,5431300.3126,5431290.3117,4190752.8043,4190817.9751
7105,5431098.3425,5431017.3601,4190984.6934,4190970.2944
7106,5427047.7293,5427032.4419,4187140.4295,4187222.3351
7107,5385694.3553,5385665.8492,4204285.1799,4204359.5123
7108,5385495.108,5385466.9035,4204801.5237,4204871.8672
7109,5354091.6842,5354167.4226,4223631.7696,4223641.067
7110,5355973.1914,5356047.6441,4223644.5355,4223655.9577
7111,5356047.6441,5356122.0969,4223655.9577,4223667.3795
7112,5356866.6355,5356941.0903,4223781.5698,4223792.9862
7113,5356941.0903,5357015.5454,4223792.9862,4223804.4021
7114,5349155.2576,5349214.7801,4228083.2903,4228119.0783
7115,5433233.6334,5433297.01,4178509.0228,4178542.9209
7116,5373374.9922,5373401.7319,4237812.1924,4237883.0694
7117,5419116.2812,5419108.8019,4198649.1453,4198655.1141
7118,5385437.51,5385466.5917,4185234.6609,4185166.292
7119,5385466.5917,5385519.9605,4185166.292,4185181.1963
7120,5385511.3217,5385533.6864,4185075.837,4185030.6098
7121,5357090.0006,5357145.402,4223815.8175,4223860.6949
7122,5357533.2242,5357606.8006,4224174.8348,4224165.9012
7123,5357929.1067,5357957.1085,4224200.5607,4224270.9601
7124,5358047.594,5358074.6784,4224512.5231,4224582.8975
7125,5358155.9334,5358183.0191,4224794.0229,4224864.3988
7126,5358183.0191,5358210.1051,4224864.3988,4224934.7752
7127,5358210.1051,5358241.271,4224934.7752,4225017.3074
7128,5358521.7826,5358552.9527,4225760.1208,4225842.6583
7129,5433651.4478,5433683.79,4178062.0378,4178000.6732
7130,5432893.7595,5432920.2375,4178430.0355,4178378.1801
7131,5428324.2648,5428371.0661,4188149.8819,4188188.591
7132,5418797.6052,5418716.6891,4198790.1083,4198818.4366
7133,5418232.3502,5418165.1106,4199200.4147,4199259.356
7134,5417884.5305,5417940.1594,4199616.8228,4199679.5855
7135,5384746.1371,5384699.2067,4186450.6724,4186392.1448
7136,5384511.4905,5384464.5626,4186158.0362,4186099.5093
7137,5384070.4621,5384019.7995,4185660.6676,4185608.0154
7138,5383753.8463,5383690.5387,4185365.6506,4185333.8943
7139,5383690.5387,5383702.0132,4185333.8943,4185315.7901
7140,5383639.9925,5383589.4464,4185316.2852,4185298.6759
7141,5359232.9279,5359275.074,4227011.7119,4227074.1199
7142,5359401.5151,5359443.663,4227261.3451,4227323.754
7143,5359647.4212,5359701.2922,4227560.0699,4227618.039
7144,5359862.9087,5359916.782,4227791.9467,4227849.916
7145,5429215.49,5429266.9672,4188606.5717,4188627.683
7146,5429318.4446,5429369.9222,4188648.7941,4188669.9051
7147,5425066.3315,5425181.5709,4174465.0793,4174557.3644
7148,5425527.3008,5425642.548,4174834.2175,4174926.5013
7149,5380872.1765,5380778.7174,4192466.325,4192466.9651
7150,5379164.4167,5379094.8469,4192458.2628,4192408.3285
7151,5379025.2778,5378955.7094,4192358.394,4192308.4594
7152,5431271.1237,5431246.9761,4199575.5376,4199505.8208
7153,5431126.2424,5431102.0965,4199157.2423,4199087.5279
7154,5441091.9616,5441057.6471,4183931.1549,4183964.785
7155,5441209.5341,5441275.9694,4184242.9658,4184287.3463
7156,5441342.4052,5441408.8418,4184331.7267,4184376.1068
7157,5427994.2739,5428033.7107,4187440.5695,4187371.4839
7158,5428081.9092,5428151.155,4187474.8813,4187457.2138
7159,5427883.2492,5427939.2104,4176684.8947,4176728.7524
7160,5427995.1718,5428051.1339,4176772.6099,4176816.4674
7161,5421690.3396,5421630.469,4191796.3701,4191847.7902
7162,5413255.1414,5413215.5913,4210101.7926,4210168.2749
7163,5420125.0788,5420080.7862,4198495.0094,4198488.2386
7164,5377742.8694,5377662.9548,4191675.4602,4191646.8827
7165,5377344.724,5377328.2697,4191977.7628,4192064.915
7166,5377328.2697,5377311.8154,4192064.915,4192152.0679
7167,5377097.88,5377092.5283,4193285.1126,4193302.1612
7168,5414097.7102,5414053.5281,4200789.8538,4200829.7661
7169,5413876.5457,5413820.7535,4200965.6458,4201013.4737
7170,5427979.3227,5427936.3361,4187085.4356,4187026.7635
7171,5419972.412,5420025.8204,4202614.6751,4202579.4343
7172,5432667.2955,5432695.3672,4178246.2258,4178191.3404
7173,5432695.3672,5432723.4219,4178191.3404,4178136.4446
7174,5413373.9428,5413374.5028,4199153.0539,4199078.1027
7175,5414041.6369,5414009.4371,4199236.0969,4199172.8732
7176,5421673.5298,5421642.0331,4199908.3737,4199949.4414
7177,5421610.4579,5421607.6737,4199990.485,4200005.1684
7178,5421672.4309,5421725.3371,4200062.5573,4200102.5427
7179,5421586.9665,5421630.901,4200187.1627,4200218.337
7180,5421707.9328,5421744.9242,4200379.9099,4200334.0536
7181,5381708.024,5381611.0425,4192550.8277,4192542.6958
7182,5381970.4898,5382022.8913,4194325.5413,4194394.6808
7183,5426742.4776,5426653.9018,4187493.8126,4187505.9162
7184,5426665.4422,5426744.0753,4188105.3073,4188098.0107
7185,5427172.8923,5427230.0345,4187987.109,4187946.2538
7186,5427698.6228,5427630.3219,4185357.6444,4185415.4245
7187,5425545.3812,5425596.5839,4190932.1919,4190866.6381
7188,5426203.0829,5426252.5747,4190104.3805,4190042.0638
7189,5390738.5427,5390746.6875,4243933.2512,4244020.5993
7190,5390828.14,5390834.4854,4244894.1186,4244980.6611
7191,5360830.1675,5360850.8739,4229545.0509,4229611.9122
7192,5360850.8739,5360871.5807,4229611.9122,4229678.7741
7193,5361278.0665,5361293.2245,4230400.9906,4230462.7944
7194,5426636.1501,5426594.4263,4189458.3226,4189411.3266
7195,5400578.227,5400512.7262,4195075.3358,4195059.8679
7196,5400372.6348,5400302.5894,4195037.9154,4195026.9386
7197,5400167.9834,5400103.4228,4195005.736,4194995.5103
7198,5399967.6876,5399899.8202,4194970.5915,4194958.1316
7199,5413703.1305,5413702.4214,4212219.864,4212301.052
7200,5413701.7123,5413701.0032,4212382.2405,4212463.4297
7201,5413756.6125,5413812.9921,4212543.4921,4212542.4268
7202,5391837.7584,5391898.3436,4246681.8825,4246755.975
7203,5435779.4789,5435760.881,4203132.1298,4203068.2007
7204,5435760.881,5435742.2831,4203068.2007,4203004.2718
7205,5435434.3451,5435362.0109,4202834.9229,4202808.5668
7206,5435217.3435,5435145.4151,4202755.8534,4202730.0589
7207,5361459.0104,5361495.5814,4230773.6802,4230824.6445
7208,5361938.5372,5361981.7083,4231486.6642,4231542.9556
7209,5428933.8941,5428971.5242,4185098.737,4185164.6389
7210,5398474.9654,5398407.8556,4194668.2646,4194657.1888
7211,5397113.8914,5397088.8721,4194981.4539,4195036.8074
7212,5414643.9368,5414718.052,4209916.872,4209915.8167
7213,5420972.9906,5420915.5886,4198604.5429,4198597.2046
7214,5362266.4958,5362314.9834,4231952.7233,4232001.9798
7215,5434857.7045,5434785.7778,4202626.8771,4202601.0806
7216,5434426.1495,5434354.2248,4202472.0923,4202446.2934
7217,5433056.8661,5432997.8207,4201462.5613,4201416.6181
7218,5429712.3094,5429747.0016,4185096.6113,4185047.6796
7219,5429747.0016,5429781.6935,4185047.6796,4184998.748
7220,5430216.209,5430259.3581,4184415.6666,4184357.1068
7221,5430302.5068,5430345.655,4184298.5472,4184239.9877
7222,5397063.8526,5397038.8328,4195092.161,4195147.5148
7223,5396913.7301,5396888.7087,4195424.287,4195479.6421
7224,5396951.1462,5396886.4957,4194390.4895,4194375.0228
7225,5395984.4615,5395904.4141,4194252.1912,4194256.2859
7226,5395605.888,5395547.5039,4194288.3632,4194308.1594
7227,5377067.0325,5377058.5335,4193566.7569,4193654.9568
7228,5377033.0356,5377024.536,4193919.5607,4194007.7633
7229,5376999.036,5376990.5357,4194272.3754,4194360.5808
7230,5376973.5345,5376965.0336,4194536.9936,4194625.201
7231,5376956.7651,5376982.4286,4194704.8171,4194795.8011
7232,5376870.0313,5376789.15,4194962.5867,4194963.9259
7233,5432167.5804,5432108.8186,4200771.6328,4200725.3699
7234,5426444.8106,5426515.4436,4189865.9349,4189932.0111
7235,5431456.8441,5431426.8874,4182404.9354,4182378.4975
7236,5431415.6386,5431404.3899,4182307.0728,4182235.6486
7237,5431495.9461,5431499.4991,4182459.8015,4182409.5677
7238,5431679.4614,5431669.6241,4182309.2708,4182284.509
7239,5431669.6241,5431645.2011,4182284.509,4182228.7443
7240,5431940.7844,5432006.5687,4182258.6402,4182239.2425
7241,5394883.243,5394822.6539,4194590.4767,4194616.7272
7242,5393399.4513,5393330.5271,4194548.8156,4194533.0522
7243,5393330.5271,5393261.6032,4194533.0522,4194517.2883
7244,5392858.5339,5392800.772,4194528.04,4194539.2395
7245,5377356.2562,5377412.3378,4195482.383,4195551.0153
7246,5377316.5345,5377300.0569,4198611.6156,4198697.4874
7247,5425871.0163,5425868.5034,4188918.6267,4188836.0995
7248,5425865.9905,5425863.4775,4188753.573,4188671.0471
7249,5425855.9387,5425853.4258,4188423.473,4188340.9495
7250,5426371.6464,5426320.0596,4189785.6796,4189724.3352
7251,5430897.3061,5430900.6713,4187388.4298,4187466.3613
7252,5430907.4015,5430910.7667,4187622.2256,4187700.1586
7253,5431933.3577,5431989.3581,4188763.6815,4188711.6714
7254,5432263.5934,5432330.2975,4182106.292,4182072.8013
7255,5432662.3994,5432728.7479,4181895.4947,4181859.5401
7256,5371460.4413,5371515.3768,4188639.6977,4188573.6081
7257,5371914.0605,5371962.1945,4188109.5668,4188054.2565
7258,5436062.1095,5436107.4842,4190066.6919,4189996.7693
7259,5436408.33,5436385.7302,4188629.6271,4188587.3865
7260,5381384.4912,5381349.0897,4235528.1634,4235452.4477
7261,5381349.0897,5381313.6887,4235452.4477,4235376.7325
7262,5381207.4883,5381172.0892,4235149.5897,4235073.8762
7263,5380957.0211,5380920.7311,4234614.8777,4234537.5918
7264,5372583.589,5372648.7153,4258537.0424,4258472.773
7265,5372830.8778,5372889.3953,4258284.6484,4258222.7209
7266,5437077.5052,5437103.4821,4189085.8631,4189015.11
7267,5372264.5241,5372242.1019,4187680.8586,4187612.8757
7268,5334159.8647,5334089.6342,4234421.2407,4234395.9224
7269,5333878.9447,5333808.7156,4234319.9654,4234294.6456
7270,5437573.6853,5437639.185,4182245.8563,4182281.7934
7271,5437639.185,5437704.6851,4182281.7934,4182317.7301
7272,5438229.8032,5438295.1721,4182600.6591,4182636.7878
7273,5438488.1357,5438538.8525,4182712.8467,4182740.5342
7274,5438684.6532,5438743.8576,4182834.9122,4182865.6463
7275,5439058.8676,5439118.4199,4183026.6777,4183060.2813
7276,5439185.6542,5439252.889,4183096.5052,4183132.7286
7277,5439178.5599,5439136.9085,4183218.6672,4183223.9039
7278,5375374.893,5375451.8541,4255610.7564,4255577.3342
7279,5375451.8541,5375528.8147,4255577.3342,4255543.9115
